obligor_id,rating,sector,region,ead,maturity,secured,pd,lgd,expected_loss,capital_rate,irb_capital,rwa
OBL00182,BBB,financials,north,7024900.339324803,2.2486613737357595,0,0.0045000000000000005,0.55,17386.62833982889,0.062041779075677005,435837.31488103786,5447966.436012973
OBL00183,B,real_estate,south,5089332.045222625,3.9991106181537863,1,0.056249999999999994,0.3,85882.4782631318,0.09271947312631694,471880.18579792284,5898502.322474035
OBL00184,BB,financials,south,1677521.8297062141,2.330257341560786,1,0.0135,0.35,7926.290645361862,0.06222145871707959,104377.85527406502,1304723.1909258128
OBL00185,CCC,technology,west,3106498.1189743597,2.528384374521161,1,0.102,0.35,110901.98284738463,0.12122731427952876,376592.42377766967,4707405.297220871
OBL00186,B,financials,south,460164.6919435695,1.0958178363727629,1,0.0405,0.35,6522.834508300098,0.07658450036808845,35241.4830195336,440518.53774417005
OBL00187,BB,real_estate,west,294902.59416927473,3.743397326035952,1,0.01875,0.3,1658.8270922021702,0.06860827488657069,20232.7582455284,252909.47806910498
OBL00188,CCC,consumer,east,1340466.8371587745,3.7230198099899843,1,0.126,0.35,59114.587518701956,0.13900427650444266,186330.622877454,2329132.785968175
OBL00189,BBB,financials,north,2746337.201526601,1.0796825859745467,1,0.0045000000000000005,0.35,4325.481092404397,0.031192372978059733,85664.77431353854,1070809.6789192318
OBL00190,CCC,consumer,south,2404924.3305211593,1.7761185973370819,0,0.126,0.55,166661.25610511634,0.19695999503632708,473673.88420218974,5920923.552527372
OBL00191,BBB,financials,south,7221277.003093782,4.460320503412003,0,0.0045000000000000005,0.55,17872.660582657114,0.08668490112675274,625975.6830220779,7824696.037775974
OBL00192,A,industrials,south,675248.9037066501,2.8930277650291,0,0.002,0.55,742.7737940773152,0.04647222000511394,31380.31561126744,392253.945140843
OBL00193,B,financials,north,4299673.576715476,4.951107029728388,1,0.0405,0.35,60947.87294994187,0.1056687106648123,454340.96313108626,5679262.039138578
OBL00194,BBB,healthcare,north,1484052.2696668515,4.9515932743406506,0,0.004,0.55,3264.9149932670734,0.08796882603084025,130550.33593099688,1631879.199137461
OBL00195,BBB,financials,south,1145434.1601345353,2.138024065131855,0,0.0045000000000000005,0.55,2834.9495463329754,0.06080901736174704,69652.7257303591,870659.0716294888
OBL00196,A,industrials,east,6284738.749797578,3.9923765693039037,1,0.002,0.35,4399.317124858305,0.03589783747463776,225608.53021079156,2820106.6276348946
OBL00197,B,consumer,north,616973.7757603469,3.5752046382451828,1,0.04725,0.35,10203.203816636737,0.0995528647267558,61421.506838225585,767768.8354778198
OBL00198,BB,technology,north,519264.1974851818,1.6565574070304403,0,0.01275,0.55,3641.3401848648377,0.08751161930097558,45441.65076694983,568020.6345868729
OBL00199,BBB,energy,south,1552316.749202062,3.6559379918309998,1,0.006,0.39999999999999997,3725.5601980849483,0.06352101752835933,98604.73943562995,1232559.2429453745
OBL00200,BBB,technology,north,826709.9875118809,4.930414953924847,0,0.00425,0.55,1932.4345958090219,0.08988542215330692,74309.1762258605,928864.7028232563
OBL00201,B,industrials,north,1345590.9777602945,4.2525940026783235,0,0.045,0.55,33303.37669956729,0.16220840478461765,218266.1659950713,2728327.0749383913
OBL00202,B,industrials,north,7001578.70301347,4.359463367957666,0,0.045,0.55,173289.0728995834,0.1634667898725044,1144525.594621305,14306569.93276631
OBL00203,BBB,technology,east,201155.95229094275,1.666036933013204,0,0.00425,0.55,470.2020384800787,0.05393996337227606,10850.344698688761,135629.3087336095
OBL00204,B,real_estate,north,1839570.4859342466,4.635733170913968,0,0.056249999999999994,0.5,51737.91991690068,0.1612660912997714,296660.34193703707,3708254.2742129634
OBL00205,A,real_estate,south,788682.0655499749,3.09586199646429,1,0.0025,0.3,591.5115491624812,0.029522463380243717,23283.83739885411,291047.96748567634
OBL00206,B,consumer,north,3531035.9820049508,4.275030827050029,0,0.04725,0.55,91762.79758235367,0.16465687073865415,581409.335262526,7267616.690781575
OBL00207,BB,healthcare,south,1878450.6690704103,2.258209115692211,0,0.012,0.55,12397.77441586471,0.09311703550744771,174915.7576508183,2186446.970635229
OBL00208,B,industrials,south,416608.91256729636,4.890745220206249,1,0.045,0.35,6561.5903729349175,0.10800530700257645,44995.97350184037,562449.6687730047
OBL00209,BBB,healthcare,south,1054884.306054338,4.592642505986801,1,0.004,0.35,1476.8380284760733,0.05349757150016376,56433.748587542585,705421.8573442823
OBL00210,BB,real_estate,south,253500.1116336989,4.050832930605582,0,0.01875,0.5,2376.563546565927,0.11783384424962294,29870.892671507303,373386.1583938413
OBL00211,A,real_estate,north,1798979.943793215,3.969375021810288,0,0.0025,0.5,2248.7249297415187,0.05687009413086025,102308.15874304982,1278851.9842881227
OBL00212,B,industrials,east,2845913.8265730096,3.266868525134774,1,0.045,0.35,44823.1427685249,0.09583732000094063,272744.75409237895,3409309.426154737
OBL00213,BB,industrials,north,5283913.36790979,1.4905959172406713,0,0.015,0.55,43592.28528525577,0.09058331924079094,478634.41144605534,5982930.143075692
OBL00214,B,real_estate,east,5595182.6751645915,2.5196946760380765,0,0.056249999999999994,0.5,157364.51273900413,0.13888448839621925,777084.0833236238,9713551.041545296
OBL00215,B,financials,north,337385.848398498,1.2807341244713348,1,0.0405,0.35,4782.44440104871,0.07797950446262367,26309.18127081675,328864.7658852094
OBL00216,A,industrials,south,10382780.219850674,1.1800342382984694,1,0.002,0.35,7267.946153895472,0.019718296738407647,204730.741344685,2559134.2668085624
OBL00217,BB,financials,east,705454.2701324676,2.9888587333440264,1,0.0135,0.35,3333.2714263759094,0.06747906272682422,47603.392945174775,595042.4118146847
OBL00218,BBB,consumer,east,3676290.9245119416,4.486262935742182,1,0.00525,0.35,6755.184573790692,0.05878020959375878,216093.15107044516,2701164.3883805647
OBL00219,BB,consumer,west,1980299.8289667908,2.97543629865785,0,0.01575,0.55,17154.347268424826,0.11074741872612455,219313.094361858,2741413.679523225
OBL00220,B,healthcare,east,5037088.673601682,2.9508650865956114,1,0.036,0.35,63467.317287381185,0.08759709080520722,441234.3139353674,5515428.924192092
OBL00221,BB,real_estate,east,1436770.6054832926,2.8600351640070407,1,0.01875,0.3,8081.8346558435205,0.06259718968507948,89937.80212538416,1124222.526567302
OBL00222,BB,consumer,north,1091965.1480747252,1.5239849226780975,1,0.01575,0.35,6019.457878761923,0.05889500521239469,64311.29308761428,803891.1635951785
OBL00223,B,technology,south,1013596.7369063521,4.018254759622726,0,0.03825,0.55,21323.541352667384,0.1527203196142898,154796.8176203393,1934960.2202542413
OBL00224,CCC,healthcare,west,2474009.1482544676,3.5323828080815645,1,0.096,0.35,83126.7073813501,0.12578194410402985,311185.6803986019,3889821.004982524
OBL00225,BBB,energy,east,1442165.146646592,4.142799394603513,0,0.006,0.6000000000000001,5191.794527927733,0.10151289165521295,146398.35428045978,1829979.4285057473
OBL00226,BB,healthcare,south,15856183.353747541,2.950087552534846,0,0.012,0.55,104650.81013473378,0.10177648855582523,1613786.6636417531,20172333.295521915
OBL00227,CCC,technology,north,1311340.0818675393,4.634850713092552,0,0.102,0.55,73566.17859276896,0.21426679707344248,280976.6392157835,3512207.990197294
OBL00228,BB,technology,south,1046367.5439766953,1.075071124684277,0,0.01275,0.55,7337.652402136576,0.0802229806110073,83942.72319242975,1049284.0399053718
OBL00229,CCC,technology,north,5207645.587679797,2.0999110049805716,1,0.102,0.35,185912.94748016872,0.11815090486917451,615288.038422332,7691100.48027915
OBL00230,B,real_estate,west,5564154.616352347,4.867674094451445,1,0.056249999999999994,0.3,93895.10915094583,0.09823161561430031,546575.8974920583,6832198.718650729
OBL00231,A,real_estate,east,1245000.361025519,1.4604499085412428,1,0.0025,0.3,933.7502707691392,0.020910994593659117,26034.195818508277,325427.44773135346
OBL00232,A,healthcare,south,1862791.6669766468,3.7888149763090513,1,0.0016,0.35,1043.163333506922,0.031053826261498572,57846.8087876601,723085.1098457512
OBL00233,A,technology,north,406040.9876597269,3.6928036887351796,0,0.0017,0.55,379.64832346184465,0.04949441103055182,20096.75953848174,251209.49423102173
OBL00234,CCC,industrials,west,3257544.829524623,1.413289642782392,0,0.12,0.55,214997.95874862515,0.18949972396854486,617303.8460100766,7716298.075125957
OBL00235,CCC,real_estate,east,780640.3720385527,2.8438393210560617,0,0.15,0.5,58548.027902891445,0.20026884836616954,156337.9482962991,1954224.3537037387
OBL00236,BB,healthcare,south,680033.1254333633,4.5124233254694355,1,0.012,0.35,2856.1391268201255,0.07721029463547256,52505.55797659125,656319.4747073906
OBL00237,B,technology,north,1367968.181403036,4.895749643487246,0,0.03825,0.55,28778.63061626637,0.1631638035298905,223202.89158558656,2790036.144819832
OBL00238,BB,consumer,west,1252677.1331113202,2.96360442702201,0,0.01575,0.55,10851.31566557681,0.11059907212598513,138544.92859555117,1731811.6074443897
OBL00239,BBB,technology,east,1300324.3433864682,4.1375140359555935,1,0.00425,0.35,1934.2324607873716,0.05164374214387964,67153.61509326036,839420.1886657545
OBL00240,BBB,industrials,west,3918951.939228159,2.008234115260838,0,0.005,0.55,10777.117832877439,0.0624721068042254,244825.1841080878,3060314.8013510974
OBL00241,B,technology,east,2045051.7836345772,4.8039360517709255,1,0.03825,0.35,27378.1307534079,0.10313614583482686,210918.75899670852,2636484.4874588563
OBL00242,BB,financials,south,3434700.152638209,4.821129437222954,0,0.0135,0.55,25502.648633338704,0.12902379195986566,443158.0379385111,5539475.474231389
OBL00243,BB,consumer,north,4466019.502114609,2.7768576917381593,0,0.01575,0.55,38686.8939370678,0.10825766375720444,483480.8375930409,6043510.469913011
OBL00244,CCC,technology,south,10134983.953408478,4.354085603977973,0,0.102,0.55,568572.5997862157,0.21109899471245003,2139484.923991342,26743561.549891777
OBL00245,A,healthcare,west,4899108.53870262,3.1825918306926027,0,0.0016,0.55,4311.215514058306,0.04369228018682256,214053.2229386497,2675665.286733121
OBL00246,BBB,financials,east,10527697.14895337,2.084525407598841,1,0.0045000000000000005,0.35,16581.12300960156,0.038317309914736024,403393.03434492915,5042412.9293116145
OBL00247,A,technology,east,716791.8939113151,2.5067515320720153,1,0.0017,0.35,426.4911768772325,0.02501237746476293,17928.669414192118,224108.36767740146
OBL00248,BBB,consumer,east,6741256.70882232,4.215872263084561,0,0.00525,0.55,19465.37874672445,0.08926642203789614,601767.866435532,7522098.33044415
OBL00249,BBB,real_estate,east,387447.14987895836,4.824866929835089,1,0.00625,0.3,726.4634060230469,0.055922430360276214,21666.98625739355,270837.3282174194
OBL00250,CCC,real_estate,south,4880842.669844829,3.024754915385161,1,0.15,0.3,219637.92014301728,0.12121899358607853,591650.8362905787,7395635.453632234
OBL00251,BB,financials,south,1205676.307973569,1.3443376841547292,1,0.0135,0.35,5696.820555175113,0.054350878410486254,65529.56641707543,819119.5802134429
OBL00252,B,consumer,south,569894.3509898504,3.8773616177975345,1,0.04725,0.35,9424.62782949465,0.10181044308559109,58021.196386252035,725264.9548281505
OBL00253,A,healthcare,south,2833119.7273948495,1.1709354229774736,0,0.0016,0.55,2493.145360107468,0.0267468635186254,75777.06668055523,947213.3335069404
OBL00254,CCC,consumer,north,3363704.392063812,4.191035726239334,1,0.126,0.35,148339.3636900141,0.14228947210804896,478619.72227428557,5982746.528428569
OBL00255,CCC,industrials,east,1685330.90411563,3.617265139759206,0,0.12,0.55,111231.83967163159,0.21396349306007953,360599.2872066822,4507491.090083527
OBL00256,BB,industrials,south,2666347.968963339,1.8082989410028225,1,0.015,0.35,13998.326837057528,0.060180266987918285,160461.5326549074,2005769.1581863426
OBL00257,BBB,energy,south,429491.35166061955,1.8787759080617006,0,0.006,0.6000000000000001,1546.1688659782308,0.07253553289566274,31153.384066781524,389417.30083476903
OBL00258,CCC,financials,north,1032705.2814320397,4.751190623045263,1,0.108,0.35,39036.2596381311,0.13965509731894718,144222.55658018225,1802781.9572522782
OBL00259,CCC,healthcare,west,2581279.1596666444,3.3836919428765944,1,0.096,0.35,86730.97976479925,0.12470940877344627,321909.79788124544,4023872.473515568
OBL00260,BB,financials,west,2952378.492647733,2.991560178550246,0,0.0135,0.55,21921.41030790942,0.10607241593015956,313165.91945538786,3914573.993192348
OBL00261,B,industrials,south,2179167.1904967334,3.243848264473116,1,0.045,0.35,34321.88325032355,0.09566482523372373,208469.64843393475,2605870.6054241844
OBL00262,BBB,financials,west,2941264.6915912023,4.412496255636089,0,0.0045000000000000005,0.55,7279.630111688228,0.08615202571248615,253395.9113371929,3167448.8917149114
OBL00263,BBB,industrials,south,7748878.188715569,4.828996948512296,0,0.005,0.55,21309.415018967815,0.09455177457054405,732670.1836740401,9158377.295925502
OBL00264,CCC,financials,east,2289728.13913162,2.39324271113262,1,0.108,0.35,86551.72365917524,0.1228101572887873,281201.8729153165,3515023.411441456
OBL00265,A,healthcare,east,36409465.82567139,3.7305659792011885,1,0.0016,0.35,20389.300862375978,0.030741583589738917,1119284.6371376195,13991057.964220244
OBL00266,BB,technology,south,2363053.9089448354,1.2878032506967774,1,0.01275,0.35,10545.128068666327,0.052747845204851235,124646.0017997408,1558075.02249676
OBL00267,BBB,financials,south,2010956.0378610229,2.8116879181133805,0,0.0045000000000000005,0.55,4977.116193706033,0.06831522857109007,137378.92137288942,1717236.5171611179
OBL00268,BB,real_estate,south,2458403.09242262,2.7166675442498773,1,0.01875,0.3,13828.517394877237,0.0616216045688731,151490.74323216148,1893634.2904020185
OBL00269,B,technology,west,1615884.8472978326,1.2997048895095973,1,0.03825,0.35,21632.65839319973,0.07659626849164641,123770.74961520785,1547134.3701900982
OBL00270,BBB,technology,south,1784404.0292132949,1.4667142862351077,1,0.00425,0.35,2654.3009934547763,0.03292872334768361,58758.14661845653,734476.8327307067
OBL00271,BB,consumer,north,1705032.9347191292,1.088395091106908,1,0.01575,0.35,9398.9940526392,0.0554195856929514,94492.2188349712,1181152.7354371399
OBL00272,BB,technology,west,828533.2034793023,3.800903207027727,0,0.01275,0.55,5810.089089398608,0.11438991761520285,94775.8448874575,1184698.0610932186
OBL00273,B,real_estate,west,4176952.0822269907,4.362387708630859,1,0.056249999999999994,0.3,70486.06638758046,0.09502492936523829,396914.5765756048,4961432.20719506
OBL00274,B,consumer,west,2009106.4356355711,2.138595723252274,0,0.04725,0.55,52211.65349607941,0.13957300005476128,280417.0126509848,3505212.6581373103
OBL00275,B,technology,east,2134123.10371578,1.5091984483715608,1,0.03825,0.35,28570.573050995004,0.07818290279142101,166851.93916273655,2085649.239534207
OBL00276,BBB,industrials,west,1906061.587445223,1.0995617774218744,1,0.005,0.35,3335.60777802914,0.03317876284573646,63240.76537921302,790509.5672401628
OBL00277,BBB,technology,west,2314193.9350182917,3.0104996726460698,1,0.00425,0.35,3442.363478339709,0.04374644658844608,101237.76137358355,1265472.0171697943
OBL00278,BB,consumer,south,3312287.447637167,2.213363130371328,1,0.01575,0.35,18258.984555099883,0.06439531377252306,213295.78949538487,2666197.368692311
OBL00279,BBB,industrials,east,2054772.949642729,4.52516663942399,0,0.005,0.55,5650.625611517506,0.09109640595252529,187182.43076092185,2339780.384511523
OBL00280,BBB,financials,north,657948.6301449221,1.543409858631509,1,0.0045000000000000005,0.35,1036.2690924782523,0.03448047685101859,22686.38251087138,283579.78138589225
OBL00281,A,consumer,south,1689984.977103066,4.755939945581034,1,0.0021000000000000003,0.35,1242.1389581707535,0.04121721482504106,69656.47385234917,870705.9231543646
OBL00282,BBB,financials,north,668509.966419631,4.065646106235245,0,0.0045000000000000005,0.55,1654.5621668885872,0.08228729337176142,55009.87572871856,687623.4466089819
OBL00283,BBB,real_estate,south,1513819.4142908896,4.318563288144455,0,0.00625,0.5,4730.68566965903,0.08777026766605044,132868.33519037507,1660854.1898796884
OBL00284,A,energy,north,1412178.65318121,2.886942143684302,0,0.0024,0.6000000000000001,2033.5372605809425,0.055671059017460826,78617.48114444948,982718.5143056186
OBL00285,BBB,technology,west,2590916.6852378882,1.954952226832265,0,0.00425,0.55,6056.267751743564,0.057121332906887194,147996.61451148207,1849957.6813935258
OBL00286,A,consumer,south,3795731.39747264,1.944238405063607,1,0.0021000000000000003,0.35,2789.862577142391,0.024800123554699197,94134.60763777253,1176682.5954721565
OBL00287,CCC,financials,south,571124.7633471162,2.3394997316245054,0,0.108,0.55,33924.8109428187,0.1923840645728017,109875.30335089768,1373441.291886221
